INTERNSHIP PROGRAM,Thing,5/15/06 (#4466),R4
MECHANICAL PENCIL,Around the House,5/15/06 (#4466),R5
BACK IN A FLASH,Phrase,5/15/06 (#4466),BR
KNOWLEDGE IS POWER,Quotation,5/16/06 (#4467),T1
WORKOUT CLOTHES,Things,5/16/06 (#4467),T2
THE EXCEPTION THAT PROVES THE RULE,Phrase,5/16/06 (#4467),R1
CHICKEN OR BEEF NACHOS SUPREME,On the Menu,5/16/06 (#4467),R2*
RECYCLING &amp; SOFT CHEWY CENTER,Same Name,5/16/06 (#4467),R3
HEART-TO-HEART TALK,Even,5/16/06 (#4467),T3
FRESHMAN ORIENTATION,College Life,5/16/06 (#4467),R4
PLUMBING,Thing,5/16/06 (#4467),BR
UNIVERSITY PRESIDENT,Occupation,5/17/06 (#4468),T1
SONY PLAYSTATION,Fun &amp; Games,5/17/06 (#4468),T2
BATHING SUIT OF ARMOR,Before &amp; After,5/17/06 (#4468),R1
ROCK STAR &amp; HUMANITARIAN BONO,Show Biz,5/17/06 (#4468),R2*
SEEMED LIKE A GOOD IDEA TO ME,Phrase,5/17/06 (#4468),R3
SNEAK PEEK,Rhyme Time,5/17/06 (#4468),T3
CRAMMING FOR AN EXAM,College Life,5/17/06 (#4468),R4
BIKE SHOP,Place,5/17/06 (#4468),BR
TAKING A ROAD TRIP,Even,5/18/06 (#4469),T1
PAJAMA BOTTOMS,Around the House,5/18/06 (#4469),T2
EXCLUSIVE NIGHTCLUB,Place,5/18/06 (#4469),R1*
LEMONADE STAND-UP COMEDIAN,Before &amp; After,5/18/06 (#4469),R2
GENERAL MANAGER OF A PRO SPORTS TEAM,Occupation,5/18/06 (#4469),R3
MALLARD DUCK,Living Thing,5/18/06 (#4469),T3
SAN FRANCISCO BAY AREA,On the Map,5/18/06 (#4469),R4
FEAR OF HEIGHTS,Thing,5/18/06 (#4469),T1
CELL PHONE RINGTONES,Things,5/19/06 (#4470),T1
RASPBERRY ICED TEA,On the Menu,5/19/06 (#4470),T2
SINGER CARRIE UNDERWOOD,Proper Name,5/19/06 (#4470),R1
WILLIAM SHAKESPEARE'S THE MERCHANT OF VENICE,Author/Title,5/19/06 (#4470),R2*
COMIC BOOK AND MOVIE SUPERHEROES THE X-MEN,Fictional Characters,5/19/06 (#4470),R3
ULTIMATE FRISBEE,Fun &amp; Games,5/19/06 (#4470),T3
WALL-TO-WALL CARPETING,Around the House,5/19/06 (#4470),R4
HAZY SKIES,Things,5/19/06 (#4470),BR
MOM'S TUNA CASSEROLE,Thing,5/22/06 (#4471),T1
RIVER DELTA,Place,5/22/06 (#4471),T2
SLEEPING BAG OF TRICKS,Before &amp; After,5/22/06 (#4471),R1
JOHNNY B. GOODE BY CHUCK BERRY,Rock On!,5/22/06 (#4471),R2
VISITING THE HOCKEY HALL OF FAME,Even,5/22/06 (#4471),R3*
NORTH CAROLINA,On the Map,5/22/06 (#4471),T3
ELEVATOR OPERATOR,Occupation,5/22/06 (#4471),R4
YOUNG HIP CROWD,People,5/22/06 (#4471),BR
THE TWIN CITIES,On the Map,5/23/06 (#4472),T1
FRIED OYSTERS,On the Menu,5/23/06 (#4472),T2
RAINBOW CONNECTION,Song Title,5/23/06 (#4472),R1*
OVERFLOWING LAUNDRY HAMPER,Around the House,5/23/06 (#4472),R2
CINDERELLA'S WICKED STEPSISTERS,Fictional Characters,5/23/06 (#4472),R3
SON OF A GUN,Rhyme Time,5/23/06 (#4472),T3
QUESTIONS AND ANSWERS,Things,5/23/06 (#4472),R4
A QUICK BITE,Thing,5/23/06 (#4472),BR
GUILTY PLEASURE,Thing,5/24/06 (#4473),T1
SING-ALONG,Show Biz,5/24/06 (#4473),T2
SCHOOL OF TROPICAL FISH,Living Things,5/24/06 (#4473),R1*
FLOWER CHILD SAFETY SEAT,Before &amp; After,5/24/06 (#4473),R2
KEEPING UP WITH THE JONESES,Phrase,5/24/06 (#4473),R3
ROLY-POLY,Rhyme Time,5/24/06 (#4473),T3
THE NEVILLE BROTHERS,Family,5/24/06 (#4473),R4
DOG SHOW JUDGE,Person,5/24/06 (#4473),BR
DADDY LONGLEGS,Living Thing,5/25/06 (#4474),T1
POPCORN SHRIMP,On the Menu,5/25/06 (#4474),T2
MICHIGAN'S UPPER PENINSULA,On the Map,5/25/06 (#4474),R1
WITH A LITTLE BIT OF LUCK,Phrase,5/25/06 (#4474),R2*
CINNAMON &amp; LET THE GOOD TIMES ROLL,Same Name,5/25/06 (#4474),R3
MILK MUSTACHE,Thing,5/25/06 (#4474),T3
THE HARDY BOYS AND NANCY DREW,Fictional Characters,5/25/06 (#4474),R4
NIGHT JOB,Thing,5/25/06 (#4474),BR
REMARKABLE RESEMBLANCE,Thing,5/26/06 (#4475),T1
MOTHER MAY I,Fun &amp; Games,5/26/06 (#4475),T2
MORNING DRIVE-TIME RADIO,Show Biz,5/26/06 (#4475),R1
EVERYBODY INTO THE POOL,Phrase,5/26/06 (#4475),R2*
JODIE &amp; BANANAS FOSTER,Same Name,5/26/06 (#4475),R3
VEGETABLE PEELER,In the Kitchen,5/26/06 (#4475),T3
A FANTASTIC FINISH,Even,5/26/06 (#4475),R4
JACK OF CLUBS,Fun &amp; Games,5/26/06 (#4475),BR
YOU CAN'T BEAT THE PRICE,Phrase,5/29/06 (#4476),T1
DECORATED VETERANS,People,5/29/06 (#4476),T2
CHILLED ZESTY GAZPACHO,On the Menu,5/29/06 (#4476),R1*
REESE WITHERSPOON AS JUNE CARTER CASH,Star &amp; Role,5/29/06 (#4476),R2
CORN DOG GROOMER,Before &amp; After,5/29/06 (#4476),R3
EASY LISTENING,Show Biz,5/29/06 (#4476),T3
HIGH SCHOOL ART TEACHER,Occupation,5/29/06 (#4476),R4
JOB SKILLS,Things,5/29/06 (#4476),BR
PLAYING CHARADES,Fun &amp; Games,5/30/06 (#4477),T1
AMATEUR SLEUTH,Person,5/30/06 (#4477),T2
TURKEY DINNER WITH ALL THE FIXINGS,On the Menu,5/30/06 (#4477),R1
SILLY STRING QUARTET,Before &amp; After,5/30/06 (#4477),R2
ESCAPE FROM THE EVERYDAY,Phrase,5/30/06 (#4477),R3*
YELLOW CANARY,Living Thing,5/30/06 (#4477),T3
TWO-BEDROOM APARTMENT,Place,5/30/06 (#4477),R4
INSIGNIA,Thing,5/30/06 (#4477),BR
MAGAZINE COVER STORY,Thing,5/31/06 (#4478),T1
CHROME DOME,Rhyme Time,5/31/06 (#4478),T2
VIDEO GAME TOURNAMENT,Even,5/31/06 (#4478),R1
LEAVING ON A JET PLANE,Song Title,5/31/06 (#4478),R2*
TEE TIME SAND TRAP ELECTRIC CART<br/><i>(Golf Course)</i,Where Are We?,5/31/06 (#4478),R3^
FAIRFAX VIRGINIA,On the Map,5/31/06 (#4478),T3
RUNT OF THE LITTER,Living Thing,5/31/06 (#4478),R4
TALING A BLUE STREAK,Phrase,5/31/06 (#4478),R5
YOUTH CHORUS,People,5/31/06 (#4478),BR
PLANTING A TREE,Even,6/1/06 (#4479),T1
BOSTON HARBOR,On the Map,6/1/06 (#4479),T2
KING OF THE JUNGLE,Phrase,6/1/06 (#4479),R1*
BLACK-TIE &amp; FOREIGN AFFAIRS,Same Name,6/1/06 (#4479),R2
STAINLESS STEEL MEASURING CUPS,In the Kitchen,6/1/06 (#4479),R3
GREEK MYTHOLOGY,Thing,6/1/06 (#4479),T3
SPICY CHICKEN SOFT TACO,On the Menu,6/1/06 (#4479),R4
MOUNT FUJI,On the Map,6/1/06 (#4479),BR
LETTER CARRIER,Occupation,6/2/06 (#4480),T1
ADJUSTABLE WRENCH,Around the House,6/2/06 (#4480),T2
PIANO MAN BY BILLY JOEL,Song/Artis,6/2/06 (#4480),R1
RECHARGE YOUR BATTERIES,Phrase,6/2/06 (#4480),R2*
BIG-LEAGUE TEAM KNOWN AS THE BRONX BOMBERS<br/><i>(New York Yankees)</i,Who Are They?,6/2/06 (#4480),R3^
NAMBY-PAMBY,Rhyme Time,6/2/06 (#4480),T3
PITTSBURGH PENNSYLVANIA,On the Map,6/2/06 (#4480),R4
HOUSEWORK,Thing,6/2/06 (#4480),BR
A BOLD PREDICTION,Thing,6/5/06 (#4481),T1
MUSEUM OF SCIENCE,Place,6/5/06 (#4481),T2
BUTCHER BLOCK CUTTING BOARD,In the Kitchen,6/5/06 (#4481),R1
WONDERFUL TONIGHT BY ERIC CLAPTON,Song/Artis,6/5/06 (#4481),R2
MARRIAGE PROPOSAL AT THE TOP OF THE EIFFEL TOWER,Even,6/5/06 (#4481),R3*
IT'S BEYOND ME,Phrase,6/5/06 (#4481),T3
SARA LEE &amp; MRS. FIELDS,Proper Names,6/5/06 (#4481),R4
GOING HALFWAY,Phrase,6/5/06 (#4481),BR
HASTE MAKES WASTE,Rhyme Time,6/6/06 (#4482),T1
DAYDREAM BELIEVER,Song Title,6/6/06 (#4482),T2
IT'S THE THOUGHT THAT COUNTS,Phrase,6/6/06 (#4482),R1
SALSA DANCING COMPETITION,Even,6/6/06 (#4482),R2*
DENZEL &amp; SEATTLE WASHINGTON,Same Name,6/6/06 (#4482),R3
LAB TECHNICIAN,Occupation,6/6/06 (#4482),T3
CONNECTICUT RIVER,On the Map,6/6/06 (#4482),R4
A MIXED BAG,Phrase,6/6/06 (#4482),BR
HAPPY-GO-LUCKY,Phrase,6/7/06 (#4483),T1
AEROSPACE ENGINEER,Occupation,6/7/06 (#4483),T2
THE GREEN MOUNTAINS OF VERMONT,On the Map,6/7/06 (#4483),R1
FORMER LOIS LANE NOW PLAYS A DESPERATE HOUSEWIFE<br/><i>(Teri Hatcher)</i,Who Is It?,6/7/06 (#4483),R2^
THE RAIN IN SPAIN STAYS MAINLY IN THE PLAIN,Rhyme Time,6/7/06 (#4483),R3*
OPENING CREDITS,Show Biz,6/7/06 (#4483),T3
EARLY BIRDS &amp; NIGHT OWLS,People,6/7/06 (#4483),R4
WAVY HAIR,Thing,6/7/06 (#4483),BR
JIMMY KIMMEL LIVE,TV Title,6/8/06 (#4484),T1
BASKETBALL COACH,Occupation,6/8/06 (#4484),T2
A CHANGE OF SCENERY,Phrase,6/8/06 (#4484),R1*
QUIET RESIDENTIAL NEIGHBORHOOD,Place,6/8/06 (#4484),R2
DON'T HOLD YOUR BREATH MINTS,Before &amp; After,6/8/06 (#4484),T3
AFRICAN ELEPHANT,Living Thing,6/8/06 (#4484),T3
HARDCOVERS &amp; PAPERBACKS,Things,6/8/06 (#4484),R4
PUBLICITY,Thing,6/8/06 (#4484),BR
TRACK LIGHTING,Around the House,6/9/06 (#4485),T1
THE MUPPETS,Fictional Characters,6/9/06 (#4485),T2
MICKEY &amp; WIRELESS MOUSE,Same Name,6/9/06 (#4485),R1
INCREDIBLE NATURAL WONDERS,Things,6/9/06 (#4485),R2*
PROMISING YOUNG PLAYWRIGHT,Person,6/9/06 (#4485),R3
MORNING GLORY,Living Thing,6/9/06 (#4485),T3
HABITAT FOR HUMANITY,Proper Name,6/9/06 (#4485),R4
BY DESIGN,Phrase,6/9/06 (#4485),BR
b>RBNPUZZLE</b,b>CATEGORY</b,b>DATE USED</b,b>WHEN USED</b
GET THE PARTY STARTED,Song Title,9/11/06 (#4486),T1
EASTERN EUROPE,On the Map,9/11/06 (#4486),T2
TOMATO SOUP &amp; A GRILLED CHEESE SANDWICH,Food &amp; Drink,9/11/06 (#4486),R1
PRECIOUS CARGO PANTS,Before &amp; After,9/11/06 (#4486),R2
GOURMET CHOCOLATE SHOP,Place,9/11/06 (#4486),R3*
TAKE YOUR TIME,Phrase,9/11/06 (#4486),T3
MOTORCYCLE ENTHUSIASTS,People,9/11/06 (#4486),R4
BIG PROFITS,Things,9/11/06 (#4486),BR
GOOD LUCK CHARM,Thing,9/12/06 (#4487),T1
IRISH SETTER,Living Thing,9/12/06 (#4487),T2
CATCHING SOME RAYS,Phrase,9/12/06 (#4487),R1*
KEVIN FEDERLINE &amp; BRITNEY SPEARS,Husband &amp; Wife,9/12/06 (#4487),R2
UNIFORMED VALET PARKING ATTENDANT,Occupation,9/12/06 (#4487),R3
ADOPTIVE PARENTS,People,9/12/06 (#4487),T3
HONEY MUSTARD SALAD DRESSING,Food &amp; Drink,9/12/06 (#4487),R4
EBB AND FLOW,Phrase,9/12/06 (#4487),BR
STOCK CAR RACING,Fun &amp; Games,9/13/06 (#4488),T1
OPTICIAN,Occupation,9/13/06 (#4488),T2
EMPLOYEE OF THE MONTH,Person,9/13/06 (#4488),R1
IT TAKES TWO TO TANGO,Phrase,9/13/06 (#4488),R2*
NATIONAL GEOGRAPHIC &amp; HIGH SOCIETY,Same Name,9/13/06 (#4488),R3
GROWING A BEARD,Even,9/13/06 (#4488),T3
CRYSTAL CANDLESTICKS,Around the House,9/13/06 (#4488),R4
PRESCRIPTION MEDICATION,Thing,9/13/06 (#4488),R5
WICHITA,On the Map,9/13/06 (#4488),BR
TWO-FAMILY HOUSE,Place,9/14/06 (#4489),T1
BIKE HELMET,Thing,9/14/06 (#4489),T2
TOM PETTY CASH,Before &amp; After,9/14/06 (#4489),R1
PIRATES OF THE CARIBBEAN: DEAD MAN'S CHEST,Movie Title,9/14/06 (#4489),R2*
ALBUQUERQUE SANTA FE TRAIL LAND OF ENCHANTMENT<br,(New Mexico)</i,Where Are We?,9/14/06 (#4489),R3^
BLURT IT OUT,Phrase,9/14/06 (#4489),T3
AN OLD DEAR FRIEND,Person,9/14/06 (#4489),R4
TOUGH GUY,Person,9/14/06 (#4489),BR
SHENANDOAH RIVER,On the Map,9/15/06 (#4490),T1
JEEPERS CREEPERS,Rhyme Time,9/15/06 (#4490),T2
WORKING HARD OR HARDLY WORKING?,Phrase,9/15/06 (#4490),R1
KITCHEN AND BATH FIXTURES,Around the House,9/15/06 (#4490),R2
THINLY SLICED BLACK FOREST HAM,Food &amp; Drink,9/15/06 (#4490),R3*
CHIMPANZEE,Living Thing,9/15/06 (#4490),T3
GYMNASTICS PRACTICE,Fun &amp; Games,9/15/06 (#4490),R4
FUEL GAUGE,Thing,9/15/06 (#4490),BR
THREE-DAY WEEKEND,Even,9/18/06 (#4491),T1
SMILEY FACE,Thing,9/18/06 (#4491),T2
HIKING THE APPALACHIAN TRAIL,Fun &amp; Games,9/18/06 (#4491),R1
LEMON MERINGUE &amp; CUTIE PIE,Same Name,9/18/06 (#4491),R2
FLUENT IN SPANISH,Phrase,9/18/06 (#4491),R3*
MEDIA CABINET,Around the House,9/18/06 (#4491),T3
SHORT-STORY WRITER,Person,9/18/06 (#4491),R4
LAST COMIC STANDING,TV Title,9/18/06 (#4491),R5
HAVE FAITH,Phrase,9/18/06 (#4491),BR
DROP EVERYTHING,Phrase,9/19/06 (#4492),T1
CHEAT SHEET,Rhyme Time,9/19/06 (#4492),T2
YOUR FAVORITE FLIP-FLOPS,Things,9/19/06 (#4492),R1*
CHRIS &amp; CLASSIC ROCK,Same Name,9/19/06 (#4492),R2
RESPECTED MEMBER OF THE COMMUNITY,Person,9/19/06 (#4492),R3
LET'S STAY TOGETHER,Song Title,9/19/06 (#4492),T3
TOASTED SANDWICHES,Food &amp; Drink,9/19/06 (#4492),R4
DISTANT PLANET,Place,9/19/06 (#4492),R5
ORANGE GROVE,Place,9/19/06 (#4492),BR
SOLVING A MYSTERY,Even,9/20/06 (#4493),T1
ANIMAL LOVERS,People,9/20/06 (#4493),T2
MEN IN BLACK BEAN CHILI,Before &amp; After,9/20/06 (#4493),R1
ANCIENT MYTHOLOGY,Thing,9/20/06 (#4493),R2*
HIT TV MEDICAL DRAMA HOUSE,Show Biz,9/20/06 (#4493),R3
SAY IT ISN'T SO,Phrase,9/20/06 (#4493),T3
THE POTOMAC RIVER,On the Map,9/20/06 (#4493),R4
QUICK STUDY,Person,9/20/06 (#4493),BR
LET THE GAMES BEGIN,Phrase,9/21/06 (#4494),T1
SCOTCH PINE,Living Thing,9/21/06 (#4494),T2
LOCALLY CAUGHT TUNA STEAKS,Food &amp; Drink,9/21/06 (#4494),R1*
ELECTRIC CAN OPENER,In the Kitchen,9/21/06 (#4494),R2
HEAVEN MUST BE MISSING AN ANGEL FOOD CAKE,Before &amp; After,9/21/06 (#4494),R3
BERLIN GERMANY,On the Map,9/21/06 (#4494),T3
PUBLIC TRANSPORTATION,Thing,9/21/06 (#4494),R4
CARPET INSTALLER,Occupation,9/21/06 (#4494),R5
MAKING A VOW,Even,9/21/06 (#4494),BR
SAY THE MAGIC WORD,Phrase,9/22/06 (#4495),T1
FIGHT NIGHT,Rhyme Time,9/22/06 (#4495),T2
PRIVATE CONVERSATION,Thing,9/22/06 (#4495),R1
ARTISTIC DIRECTOR OF A BALLET COMANY,Occupation,9/22/06 (#4495),R2
WELCOME TO THE JUNGLE,Song Title,9/22/06 (#4495),R3*
SNAPPING TURTLE,Living Thing,9/22/06 (#4495),T3
REMOTE CONTROL,Around the House,9/22/06 (#4495),R4
SUBURB,Place,9/22/06 (#4495),BR
OFF TO A FAST START,Phrase,9/25/06 (#4496),T1
HELSINKI FINLAND,On the Map,9/25/06 (#4496),T2
CLOSET SPACE SHUTTLE,Before &amp; After,9/25/06 (#4496),R1
MULTI-COLORED SOMBRERO,Thing,9/25/06 (#4496),R2*
CRISPY ROASTED DUCK WITH ORANGE SAUCE,Food &amp; Drink,9/25/06 (#4496),R3
NEW AGE MUSIC,Show Biz,9/25/06 (#4496),T3
MEMORABILIA COLLECTOR,Person,9/25/06 (#4496),R4
PLANNED COMMUNITY,Place,9/25/06 (#4496),R5
COWBOY BOOTS,Things,9/25/06 (#4496),BR
DUNKING A BASKETBALL,Fun &amp; Games,9/26/06 (#4497),T1
GIANT PANDAS,Living Things,9/26/06 (#4497),T2
IRISH COFFEE WITH WHIPPED CREAM,Food &amp; Drink,9/26/06 (#4497),R1*
GULF OF CALIFORNIA,On the Map,9/26/06 (#4497),R2
TODAY IS THE FIRST DAY OF THE REST OF YOUR LIFE,Phrase,9/26/06 (#4497),R3
THINK PINK,Rhyme Time,9/26/06 (#4497),T3
DISCOUNT COUPONS,Things,9/26/06 (#4497),R4
SPARE BEDROOM,Around the House,9/26/06 (#4497),R5
FICUS,Living Thing,9/26/06 (#4497),BR
THE FOUR SEASONS,Events,9/27/06 (#4498),T1
APPLE MARTINI,Food &amp; Drink,9/27/06 (#4498),T2
LUNCH MONEY MANAGER,Before &amp; After,9/27/06 (#4498),R1
CLASSIC DISCO HIT ROCK THE BOAT,The 70s,9/27/06 (#4498),R2*
CAPE COD NATIONAL SEASHORE,On the Map,9/27/06 (#4498),R3
BARGAIN HUNTERS,People,9/27/06 (#4498),T3
IT'S A VERY LONG STORY,Phrase,9/27/06 (#4498),R4
VEGETARIAN RESTAURANT,Place,9/27/06 (#4498),R5
THE FAIRWAY,Place,9/27/06 (#4498),BR
STRAIGHT TO THE TOP,Phrase,9/28/06 (#4499),T1
GRAPHIC DESIGNER,Occupation,9/28/06 (#4499),T2
BEAUTIFUL LANDSCAPES,Things,9/28/06 (#4499),R1*
SUPERMAN RETURNS AND EXCHANGES,Before &amp; After,9/28/06 (#4499),R2
BROWN EYED GIRL BY VAN MORRISON,Rock On!,9/28/06 (#4499),R3
FITTED SHEET,Around the House,9/28/06 (#4499),T3
STAR TREK CONVENTION,Even,9/28/06 (#4499),R4
TAPIOCA PUDDING,Food &amp; Drink,9/28/06 (#4499),R5
WAVE GOODBYE,Thing,9/28/06 (#4499),BR
NO DOUBT ABOUT IT,Phrase,9/29/06 (#4500),T1
MIDNIGHT MOVIES,Show Biz,9/29/06 (#4500),T2
THE COWARDLY LION TAMER,Before &amp; After,9/29/06 (#4500),R1
TOUGH TV SHRINK GIVES ADVICE A TEXAS TWANG<br,(Dr. Phil)</i,Who Is It?,9/29/06 (#4500),R2^
THE DEEP END OF THE POOL,Place,9/29/06 (#4500),R3*
SHETLAND SHEEPDOG,Living Thing,9/29/06 (#4500),T3
COLD MACARONI SALAD,Food &amp; Drink,9/29/06 (#4500),R4
YARD WORK,Thing,9/29/06 (#4500),BR
MILES OF SMILES,Rhyme Time,10/2/06 (#4501),T1
PORK FRIED RICE,Food &amp; Drink,10/2/06 (#4501),T2
WROUGHT-IRON &amp; BILL GATES,Same Name,10/2/06 (#4501),R1
FADING INTO THE SUNSET,Phrase,10/2/06 (#4501),R2*
ACTOR WON TWO OSCARS AND CRACKED THE DA VINCI CODE<br,(Tom Hanks)</i,Who Is It?,10/2/06 (#4501),R3^
END TABLE,Around the House,10/2/06 (#4501),T3
PAPER CUPS AND PLATES,Things,10/2/06 (#4501),R4
SMOOTH TALKER,Person,10/2/06 (#4501),R5
TAKE A WHIFF,Phrase,10/2/06 (#4501),BR
WORTH EVERY PENNY,Phrase,10/3/06 (#4502),T1
LIFELONG FRIENDS,People,10/3/06 (#4502),T2
HEY DIDDLE DIDDLE THE CAT AND THE FIDDLE,Rhyme Time,10/3/06 (#4502),R1
RIBBON-CUTTING CEREMONY,Even,10/3/06 (#4502),R2
ASSORTMENT OF SPANISH OLIVES,Food &amp; Drink,10/3/06 (#4502),R3*
HIGH ALTITUDE,Thing,10/3/06 (#4502),T3
HORSE RACING'S TRIPLE CROWN,Fun &amp; Games,10/3/06 (#4502),R4
STRAIGHT-TO-DVD,Show Biz,10/3/06 (#4502),R5
IT WAS A FLUKE,Phrase,10/3/06 (#4502),BR
RHYTHM AND BLUES,Show Biz,10/4/06 (#4503),T1
WISE INVESTMENTS,Things,10/4/06 (#4503),T2
LONG ISLAND SOUND ASLEEP,Before &amp; After,10/4/06 (#4503),R1
LOUNGING IN A HAMMOCK ON THE BEACH,Even,10/4/06 (#4503),R2*
MY EYES ARE BIGGER THAN MY STOMACH,Phrase,10/4/06 (#4503),R3
ONLINE BANKING,Thing,10/4/06 (#4503),T3
SCRANTON PENNSYLVANIA,On the Map,10/4/06 (#4503),R4
COMMUNITY COLLEGE,Place,10/4/06 (#4503),R5
FUSSY BABY,Person,10/4/06 (#4503),BR
RUNS HITS AND ERRORS,Fun &amp; Games,10/5/06 (#4504),T1
YELLOW DAFFODILS,Living Things,10/5/06 (#4504),T2
JUICY PINEAPPLE CHUNKS,Food &amp; Drink,10/5/06 (#4504),R1*
PHOTOGRAPHY STUDIO,Place,10/5/06 (#4504),R2
ELVIS PRESLEY'S GRACELAND IN MEMPHIS,Landmark,10/5/06 (#4504),R3
WATER PURIFIER,In the Kitchen,10/5/06 (#4504),T3
IT'LL BE OUR LITTLE SECRET,Phrase,10/5/06 (#4504),R4
CONSTRUCTION WORKER,Occupation,10/5/06 (#4504),R5
HINDSIGHT,Thing,10/5/06 (#4504),BR
IN STYLE MAGAZINE,Title,10/6/06 (#4505),T1
SALAD BOWLS,In the Kitchen,10/6/06 (#4505),T2
DOCTORS BEDSIDE MANNER,Thing,10/6/06 (#4505),R1
PLAYING THE BAGPIPES,Even,10/6/06 (#4505),R2*
RAGGEDY ANN AND ANDY ROONEY,Before &amp; After,10/6/06 (#4505),R3
BUFFALO BURGER,Food &amp; Drink,10/6/06 (#4505),T3
COMMITMENT TO EXCELLENCE,Phrase,10/6/06 (#4505),R4
PEDIACTRIC DENTIST,Occupation,10/6/06 (#4505),R5
SAGINAW,On the Map,10/6/06 (#4505),BR
FIRING UP THE GRILL,Even,10/9/06 (#4506),T1
COMPUTER SCREEN,Thing,10/9/06 (#4506),T2
WEEKEND BOX OFFICE REPORT,Show Biz,10/9/06 (#4506),R1
TENNIS MATCH AT WIMBLEDON,Fun &amp; Games,10/9/06 (#4506),R2*
ALEXANDER GRAHAM &amp; TACO BELL,Same Name,10/9/06 (#4506),R3
CROSSING GUARD,Person,10/9/06 (#4506),T3
PULLED PORK STEAK,Food &amp; Drink,10/9/06 (#4506),R4
BASHFUL &amp; DOPEY,Fictional Characters,10/9/06 (#4506),BR
HEARTY BEEF STEW,Food &amp; Drink,10/10/06 (#4507),T1
PROBLEM SOLVES,Phrase,10/10/06 (#4507),T2
ANTI-VIRUS SOFTWARE,Thing,10/10/06 (#4507),R1
MINNESOTA &amp; OLSEN TWINS,Same Name,10/10/06 (#4507),R2
GETTING ADJUSTED TO THE TIME CHANGE,Even,10/10/06 (#4507),R3*
CIRCUS ELEPHANTS,Living Things,10/10/06 (#4507),T3
HOSPITAL ADMINISTRATOR,Occupation,10/10/06 (#4507),R4
BLOOD TYPES,Thing,10/10/06 (#4507),BR
HIGH SCHOOL FOOTBALL,Fun &amp; Games,10/11/06 (#4508),T1
MOJAVE DESERT,On the Map,10/11/06 (#4508),T2
WOULD YOU LIKE FRIES WITH THAT?,Phrase,10/11/06 (#4508),R1
HOT STOCK TIP OF THE ICEBERG,Before &amp; After,10/11/06 (#4508),R2
SHOPPING FOR SOUVENIRS,Even,10/11/06 (#4508),R3*
STRIPED SEA BASS,Living Things,10/11/06 (#4508),T3
GRANITE COUNTERTOPS,In the Kitchen,10/11/06 (#4508),R4
GOLF VISOR,Thing,10/11/06 (#4508),BR
COLLEGE ROOMMATES,People,10/12/06 (#4509),T1
MOBILE HOME,Place,10/12/06 (#4509),T2
SOAK UP THE SUN BY SHERYL CROW,Rock On!,10/12/06 (#4509),R1*
PATRIOTS CLAM CHOWDER SIX NORTHEAST STATES<br,(New England)</i,Where Are We?,10/12/06 (#4509),R2^
WHOLESOME FAMILY ENTERTAINMENT,Thing,10/12/06 (#4509),R3
DAIRY FARMER,Occupation,10/12/06 (#4509),T3
TOWN HALL MEETING,Even,10/12/06 (#4509),R4
HEAVE-HO,Phrase,10/12/06 (#4509),BR
REMEMBER THE TITANS,Movie Title,10/13/06 (#4510),T1
QUILTED BLANKET,Around the House,10/13/06 (#4510),T2
BOWLING GREEN KETUCKY,On the Map,10/13/06 (#4510),R1
SCUBA DIVERS AND SNORKELERS,People,10/13/06 (#4510),R2*
CATCHING A FOUL BALL IN THE STANDS,Even,10/13/06 (#4510),R3
ENERGY SOURCE,Thing,10/13/06 (#4510),T3
RELATED BY MARRIAGE,Phrase,10/13/06 (#4510),R4
FREIGHT ELEVATOR,Place,10/13/06 (#4510),R5
WAFER-THIN,Phrase,10/13/06 (#4510),BR
I LOVE TO SEE YOU SMILE,Song Title,10/16/06 (#4511),T1
FACTS AND FIGURES,Things,10/16/06 (#4511),T2
NOTRE DAME CATHEDRAL,Landmark,10/16/06 (#4511),R1*
SOME LIKE IT HOT PINK,Before &amp; After,10/16/06 (#4511),R2
AVAILABLE WHEREVER BOOKS ARE SOLD,Phrase,10/16/06 (#4511),R3
TABBY CATS,Living Things,10/16/06 (#4511),T3
HISTORIC COURTHOUSE,Place,10/16/06 (#4511),R4
THE WORLD'S FASTEST MAN,Person,10/16/06 (#4511),R5
OHIOANS,People,10/16/06 (#4511),BR
IN MY HUMBLE OPINION,Phrase,10/17/06 (#4512),T1
CATCHY TUNE,Thing,10/17/06 (#4512),T2
GUIDED SPORT-FISHING TRIP,Fun &amp; Games,10/17/06 (#4512),R1*
ACTRESS KEIA KNIGHTLEY,Proper Name,10/17/06 (#4512),R2
PINS &amp; LANES RENTED SHOES THE SEVEN-TEN SPLIT<br,(Bowling Alley)</i,Where Are We?,10/17/06 (#4512),R3^
OFF-OFF-BROADWAY,Show Biz,10/17/06 (#4512),T3
RING BEARER &amp; FLOWER GIRL,People,10/17/06 (#4512),R4
HOT WINGS,Food &amp; Drink,10/17/06 (#4512),BR
KEEP UP THE GOOD WORK,Phrase,10/18/06 (#4513),T1
FAIR SHARE,Rhyme Time,10/18/06 (#4513),T2
DR. MCDREAMY ON GREY'S ANATOMY,Fictional Character,10/18/06 (#4513),R1
CHANCE &amp; COMMUNITY CHEST,Fun &amp; Games,10/18/06 (#4513),R2
GREEK SALAD WITH CRUMBLED FETA CHEESE,Food &amp; Drink,10/18/06 (#4513),R3*
TEN-CUP COFFEEMAKER,In the Kitchen,10/18/06 (#4513),T3
